,ID_GRUPO,TX_NOMBRE
867,548403,High School Musical 2
868,548500,Planet of the Apes  (1968)
869,548600,"Piel que habito, La"
870,548780,"Chronicles of Narnia, The: The Voyage of The Dawn Treader"
871,548800,"Shield, The"
872,548840,"Shield, The"
873,549200,Blue Streak
874,549401,Convento de Pervertidas
875,549420,Somos TÃ£o Jovens
876,549461,Inside Job
877,549541,MÃ¡s vale vivir cinco aÃ±os como rey que cincuenta como gÃ¼ey
878,549560,Anna and the King
879,549585,Stealth
880,549601,Because of Winn-Dixie
881,549604,From Hell
882,549680,Ever After: A Cinderella Story
883,549700,Stoker
884,549761,Dodgeball: A True Underdog Story
885,549802,Flight of the Phoenix
886,550011,"Conde de Montecristo, El"
887,550062,Cheaper by the Dozen 2 (2005)
888,550142,Pineapple Express
889,550292,Â¡Jalisco nunca pierde!
890,550380,All the Pretty Horses
891,550406,Sleeping with the Enemy
892,550961,Ya te cargÃ³ el payaso
893,551340,Epic
894,551420,Oz the Great and Powerful
895,551522,Karaoke - Madonna Feat. Nicki Minaj & M.I.A - Give Me All Your Luvin
896,551580,Karaoke - ManÃ¡ - De pies a cabeza
897,551700,"Sons of Buena Vista, The"
898,551921,Negro es mi color
899,551940,Resident Evil
900,551960,"santÃ­sima muerte, La"
901,551961,Traficando con la blanca
902,552100,"Nanny, The"
903,552108,"Nanny, The"
904,552113,"Nanny, The"
905,552118,"Nanny, The"
906,552119,Rust and Bone (aka De rouille et dos)
907,552125,"Nanny, The"
908,552129,"Nanny, The"
909,552138,"Nanny, The"
910,552141,"Nanny, The"
911,552162,"Nanny, The"
912,552181,"Nanny, The"
913,552186,"Nanny, The"
914,552188,"Nanny, The"
915,552191,"Back-Up Plan, The (2010)"
916,552192,"Nanny, The"
917,552194,"Nanny, The"
918,552205,"prisiÃ³n del tiempo, La"
919,552211,"Guns of Navarone, The"
920,552212,Suddenly
921,552217,"Nanny, The"
922,552229,"Nanny, The"
923,552234,"Nanny, The"
924,552239,"Nanny, The"
925,552247,"Nanny, The"
926,552250,"Nanny, The"
927,552251,"Chase, The"
928,552260,"Nanny, The"
929,552282,"Nanny, The"
930,552293,"Nanny, The"
931,552294,"Nanny, The"
932,552299,"Nanny, The"
933,552308,Evil Dead (2013)
934,552310,"Nanny, The"
935,552312,"Nanny, The"
936,552314,Annie: A Royal Adventure
937,552315,"Nanny, The"
938,552324,"Nanny, The"
939,552327,"Nanny, The"
940,552340,"Nanny, The"
941,552345,"Nanny, The"
942,552348,"Nanny, The"
943,552351,"Nanny, The"
944,552359,Titanic (1953)
945,552362,Guardianes de la justicia
946,552366,"Nanny, The"
947,552371,Commando
948,552380,"Nanny, The"
949,552385,"Nanny, The"
950,552406,Sherlock Holmes and the Secret Weapon
951,552408,Chin-chin la migra
952,552420,"Nanny, The"
953,552460,"Last Time I Saw Paris, The"
954,552461,Detour
955,552482,"Nanny, The"
956,552506,"Nanny, The"
957,552525,DivisiÃ³n narcÃ³ticos
958,552600,"Nanny, The"
959,552604,"Nanny, The"
960,552605,"Nanny, The"
961,552607,"Walk in the Clouds, A"
962,552622,"Nanny, The"
963,552702,"Medallion, The"
964,552703,"Nanny, The"
965,552704,"Nanny, The"
966,552709,Bram Stokers Dracula
967,552719,"Nanny, The"
968,552741,"Nanny, The"
969,552742,"Nanny, The"
970,552743,"Nanny, The"
971,552745,Dear John (2010)
972,552746,Freedomland
973,552820,"Nanny, The"
974,552821,"Nanny, The"
975,552826,"Nanny, The"
976,552827,"Nanny, The"
977,552862,"Nanny, The"
978,552880,"Nanny, The"
979,552881,"Nanny, The"
980,552920,Deadly Crossing
981,552922,"Nanny, The"
982,552942,"Nanny, The"
983,552943,"Nanny, The"
984,552944,"Nanny, The"
985,552945,"Nanny, The"
986,552961,"Nanny, The"
987,553020,"Nanny, The"
988,553022,Solaris
989,553061,"Nanny, The"
990,553100,"Nanny, The"
991,553101,"Nanny, The"
992,553140,"Nanny, The"
993,553221,"Nanny, The"
994,553320,"Nanny, The"
995,553400,BIngo
996,553460,"Nanny, The"
997,553461,"Nanny, The"
998,553462,"Nanny, The"
999,553463,"Nanny, The"
1000,553467,"Nanny, The"
1001,553468,"Nanny, The"
1002,553469,"Nanny, The"
1003,553475,"Nanny, The"
1004,553480,"Nanny, The"
1005,553502,"Nanny, The"
1006,553520,Dance With Me
1007,553540,"Nanny, The"
1008,553543,White Zombie
1009,553561,"Nanny, The"
1010,553662,"Nanny, The"
1011,553670,"Nanny, The"
1012,553675,"Nanny, The"
1013,553676,"Nanny, The"
1014,553677,"Nanny, The"
1015,553684,"Nanny, The"
1016,553688,Kansas City Confidential
1017,553723,"Nanny, The"
1018,553725,"Nanny, The"
1019,553740,Fast and Furious 6
1020,553761,Identity Thief
1021,553781,"Woman In Black, The"
1022,553821,Walzes from Vienna (Aka Strauss Great Waltz)
1023,553822,"Nanny, The"
1024,553860,"Nanny, The"
1025,553981,"Nanny, The"
1026,554000,Jamaica Inn
1027,554041,"Nanny, The"
1028,554042,"Nanny, The"
1029,554101,"Nanny, The"
1030,554102,"Nanny, The"
1031,554202,House on Haunted Hill (1959)
1032,554222,"Hunt For Eagle One, The"
1033,554223,"Nanny, The"
1034,554241,Hunt For Eagle One: Crash Point
1035,554260,"Brujas, narcos y judas"
1036,554261,"Nanny, The"
1037,554320,"Nanny, The"
1038,554360,"Nanny, The"
1039,554367,"Nanny, The"
1040,554401,"Nanny, The"
1041,554420,"Nanny, The"
1042,554440,"Nanny, The"
1043,554441,"Nanny, The"
1044,554520,"Nanny, The"
1045,554540,"Nanny, The"
1046,554580,"Nanny, The"
1047,554620,Step Up Revolution (AKA Step Up 4 Miami Heat)
1048,554640,Stranger Than Fiction
1049,554642,"Nanny, The"
1050,554643,"Nanny, The"
1051,554644,"Nanny, The"
1052,554661,"Pitazo, El"
1053,554860,"Nanny, The"
1054,555081,"Nanny, The"
1055,555082,"Nanny, The"
1056,555240,"Phantom Planet, The"
1057,555360,Yonkers Joe
1058,555447,Heroes
1059,555448,Heroes: Out of Time
1060,555449,Heroes
1061,555481,Heroes
1062,555482,Heroes
1063,555483,Heroes
1064,555484,Heroes
1065,555485,Heroes: The Line
1066,555486,Heroes
1067,555487,Heroes
1068,555488,Heroes
1069,555500,Creature Comforts
1070,555520,Creature Comforts
1071,555540,Creature Comforts
1072,555541,Creature Comforts
1073,556080,"mÃ¡scara roja, La"
1074,556101,"Venganza del Charro Negro, La"
1075,556120,"Ãºltima lucha, La"
1076,556121,Los descabezados
1077,556180,Gold
1078,556360,Anime: Ironman
1079,556361,Anime: Ironman
1080,556400,Anime: Ironman
1081,556401,Anime: Ironman
1082,556402,Anime: Ironman
1083,556420,Anime: X-Men
1084,556421,Anime: X-Men
1085,556422,Anime: X-Men
1086,556423,Anime: X-Men
1087,556424,Anime: X-Men
1088,556425,Anime: X-Men
1089,556426,Anime: X-Men
1090,556440,Anime: X-Men
1091,556441,Anime: X-Men
1092,556442,Anime: X-Men
1093,556443,Anime: X-Men
1094,556460,Anime: X-Men
1095,556480,Dawsons Creek
1096,556481,Dawsons Creek
1097,556482,Dawsons Creek
1098,556483,Dawsons Creek
1099,556484,Dawsons Creek
1100,556485,Dawsons Creek
1101,556500,Dawsons Creek
1102,556501,Dawsons Creek
1103,556502,Dawsons Creek
1104,556503,Dawsons Creek
1105,556504,Dawsons Creek
1106,556505,Dawsons Creek
1107,556506,Dawsons Creek
1108,556520,Dawsons Creek
1109,556521,Dawsons Creek
1110,556522,Dawsons Creek
1111,556523,Dawsons Creek
1112,556540,Dawsons Creek
1113,556541,Dawsons Creek
1114,556542,Dawsons Creek
1115,556543,Dawsons Creek
1116,556544,Dawsons Creek
1117,556560,Dawsons Creek
1118,556580,Dawsons Creek
1119,556600,Dawsons Creek
1120,556601,Dawsons Creek
1121,556620,Dawsons Creek
1122,556621,Dawsons Creek
1123,556622,Dawsons Creek
1124,556623,Dawsons Creek
1125,556624,Dawsons Creek
1126,556625,Dawsons Creek
1127,556626,Dawsons Creek
1128,556627,Dawsons Creek
1129,556628,Dawsons Creek
1130,556640,Dawsons Creek
1131,556641,Dawsons Creek
1132,556660,Dawsons Creek
1133,556661,Dawsons Creek
1134,556680,Dawsons Creek
1135,556681,Dawsons Creek
1136,556682,Dawsons Creek
1137,556683,Dawsons Creek
1138,556684,Dawsons Creek
1139,556685,Dawsons Creek
1140,556686,Dawsons Creek
1141,556687,Dawsons Creek
1142,556700,Dawsons Creek
1143,556701,Dawsons Creek
1144,556702,Dawsons Creek
1145,556703,Dawsons Creek
1146,556704,Dawsons Creek
1147,556720,Dawsons Creek
1148,556721,Dawsons Creek
1149,556722,Dawsons Creek
1150,556740,Dawsons Creek
1151,556741,Dawsons Creek
1152,556742,Dawsons Creek
1153,556743,Dawsons Creek
1154,556744,Dawsons Creek
1155,556745,Dawsons Creek
1156,556746,Dawsons Creek
1157,556747,Dawsons Creek
1158,556748,Dawsons Creek
1159,556749,Dawsons Creek
1160,556760,Dawsons Creek
1161,556761,Dawsons Creek
1162,556762,Dawsons Creek
1163,556763,Dawsons Creek
1164,556764,Dawsons Creek
1165,556765,Dawsons Creek
1166,556766,Dawsons Creek
1167,556780,Dawsons Creek
1168,556781,Dawsons Creek
1169,556782,Dawsons Creek
1170,556783,Dawsons Creek
1171,556784,Dawsons Creek
1172,556785,Dawsons Creek
1173,556800,Dawsons Creek
1174,556801,Dawsons Creek
1175,556802,Dawsons Creek
1176,556803,Dawsons Creek
1177,556804,Dawsons Creek
1178,556820,Dawsons Creek
1179,556821,Dawsons Creek
1180,556822,Dawsons Creek
1181,556823,Dawsons Creek
1182,556824,Dawsons Creek
1183,556825,Dawsons Creek
1184,556826,Dawsons Creek
1185,556840,Dawsons Creek
1186,556841,Dawsons Creek
1187,556842,Dawsons Creek
1188,556843,Dawsons Creek
1189,556844,Dawsons Creek
1190,556845,Dawsons Creek
1191,556860,Dawsons Creek
1192,556861,Dawsons Creek
1193,556862,Dawsons Creek
1194,556863,Dawsons Creek
1195,556864,Dawsons Creek
1196,556865,Dawsons Creek
1197,556866,Dawsons Creek
1198,556880,Dawsons Creek
1199,556881,Dawsons Creek
1200,556882,Dawsons Creek
1201,556883,Dawsons Creek
1202,556884,Dawsons Creek
1203,556885,Dawsons Creek
1204,556886,Dawsons Creek
1205,556900,Dawsons Creek
1206,556901,Dawsons Creek
1207,556902,Dawsons Creek
1208,556903,Dawsons Creek
1209,556904,Dawsons Creek
1210,556905,Dawsons Creek
1211,556906,Dawsons Creek
1212,556907,Dawsons Creek
1213,556920,Dawsons Creek
1214,556921,Dawsons Creek
1215,556922,Dawsons Creek
1216,556940,Dawsons Creek
1217,556941,Dawsons Creek
1218,556942,Dawsons Creek
1219,556943,Dawsons Creek
1220,556960,Dawsons Creek
1221,557000,Dawsons Creek
1222,557060,Dawsons Creek
1223,557136,Karaoke - Britney Spears - Womanizer
1224,557165,"Nanny, The"
1225,557167,Vertigo
1226,557180,Karaoke - Enrique Iglesias y Juan Luis Guerra - Cuando me enamoro
1227,557420,Karaoke - Bad Meets Evil feat. Bruno Mars - Lighters
1228,557560,"Amore, piombo e furore (Aka China 9, Liberty 37)"
1229,557561,"Driller Killer, The"
1230,557570,Rescue from Gilligans Island
1231,557571,Rocketship X-M
1232,557720,Karaoke - Ace of Base - All That She Wants
1233,557762,"Nanny, The"
1234,557780,"Nanny, The"
1235,557781,"Nanny, The"
1236,557782,"Nanny, The"
1237,557783,"Nanny, The"
1238,557784,"Nanny, The"
1239,557785,"Nanny, The"
1240,557786,"Nanny, The"
1241,557787,"Nanny, The"
1242,557788,"Nanny, The"
1243,557789,"Nanny, The"
1244,557790,"Nanny, The"
1245,557791,"Nanny, The"
1246,557800,"Nanny, The"
1247,557801,"Nanny, The"
1248,557802,"Nanny, The"
1249,557803,"Nanny, The"
1250,557804,"Nanny, The"
1251,557805,"Nanny, The"
1252,557806,"Nanny, The"
1253,557807,"Nanny, The"
1254,557808,"Nanny, The"
1255,557821,"Wolfman, The"
1256,557840,"Nanny, The"
1257,557841,"Nanny, The"
1258,557842,"Nanny, The"
1259,559500,Missing
1260,559820,Karaoke - Don Omar - Zumba
1261,559860,"Nanny, The"
1262,559880,"Nanny, The"
1263,560080,Karaoke - Ricky Martin - Livin la vida loca
1264,560781,Leap Year
1265,560945,Jumanji (1995)
1266,561120,AtracciÃ³n Mortal
1267,561200,Revancha salvaje
1268,561220,Dragon: The Bruce Lee Story
1269,561403,Karaoke - Los Rancheros - Casualidad
1270,561520,Karaoke - Don Omar Feat. Lucenzo - Danza Kuduro
1271,561700,Karaoke - Beyonce - Halo
1272,561900,Iron Man 3
1273,561920,World War Z
1274,561960,"Resident, The (2011)"
1275,562040,Superbad
1276,562262,"Amantes pasajeros, Los (aka Im So Excited)"
1277,562362,Black Swan
1278,562371,Van Helsing
1279,562375,Damages
1280,562423,Donnie Darko
1281,562456,Rookie of the Year
1282,562458,Damages
1283,562520,Damages
1284,562541,Damages
1285,562542,Damages
1286,562560,Damages
1287,562643,Damages
1288,562649,Rabbit Hole
1289,562653,Prey
1290,562656,Damages
1291,562702,Midnight in Paris
1292,562740,Damages
1293,562760,Cheaper by the Dozen (2003)
1294,562785,Cause of Death
1295,562801,"Escape de Hitler, El"
1296,562840,Bounty Hunters 2 (AKA Hard Ball)
1297,562862,Damages
1298,562884,"Edge, The"
1299,562962,"Crucible, The"
1300,562963,Damages
1301,562964,Damages
1302,562981,Damages
1303,563002,Damages
1304,563022,Damages
1305,563088,Afterglow
1306,563161,Damages
1307,563162,Damages
1308,563320,Home Team
1309,563401,Damages
1310,563440,Quarantine 2: Terminal
1311,563459,Love on the Side
1312,563500,Damages
1313,563560,Christmas is Here Again
1314,563613,Damages
1315,564483,"Caballeros Las Prefieren Brutas, Los"
1316,564484,"Caballeros Las Prefieren Brutas, Los"
1317,564485,"Caballeros Las Prefieren Brutas, Los"
1318,564486,"Caballeros Las Prefieren Brutas, Los"
1319,564487,"Caballeros Las Prefieren Brutas, Los"
1320,564488,"Caballeros Las Prefieren Brutas, Los"
1321,564490,"Caballeros Las Prefieren Brutas, Los"
1322,564495,"Caballeros Las Prefieren Brutas, Los"
1323,564496,"Caballeros Las Prefieren Brutas, Los"
1324,564497,"Caballeros Las Prefieren Brutas, Los"
1325,564498,"Caballeros Las Prefieren Brutas, Los"
1326,564499,"Caballeros Las Prefieren Brutas, Los"
1327,564500,"Caballeros Las Prefieren Brutas, Los"
1328,564501,"Caballeros Las Prefieren Brutas, Los"
1329,564503,"Caballeros Las Prefieren Brutas, Los"
1330,564504,"Caballeros Las Prefieren Brutas, Los"
1331,564520,"Caballeros Las Prefieren Brutas, Los"
1332,564521,"Caballeros Las Prefieren Brutas, Los"
1333,564523,"Caballeros Las Prefieren Brutas, Los"
1334,564525,"Caballeros Las Prefieren Brutas, Los"
1335,564526,"Caballeros Las Prefieren Brutas, Los"
1336,564527,"Caballeros Las Prefieren Brutas, Los"
1337,564528,"Caballeros Las Prefieren Brutas, Los"
1338,564531,"Caballeros Las Prefieren Brutas, Los"
1339,564540,"Caballeros Las Prefieren Brutas, Los"
1340,564541,"Caballeros Las Prefieren Brutas, Los"
1341,564542,"Caballeros Las Prefieren Brutas, Los"
1342,564543,"Caballeros Las Prefieren Brutas, Los"
1343,564560,"Caballeros Las Prefieren Brutas, Los"
1344,564561,"Caballeros Las Prefieren Brutas, Los"
1345,564562,"Caballeros Las Prefieren Brutas, Los"
1346,564563,"Caballeros Las Prefieren Brutas, Los"
1347,564565,"Caballeros Las Prefieren Brutas, Los"
1348,564566,"Caballeros Las Prefieren Brutas, Los"
1349,564567,"Caballeros Las Prefieren Brutas, Los"
1350,564568,"Caballeros Las Prefieren Brutas, Los"
1351,564569,"Caballeros Las Prefieren Brutas, Los"
1352,564580,"Caballeros Las Prefieren Brutas, Los"
1353,564581,"Caballeros Las Prefieren Brutas, Los"
1354,564582,"Caballeros Las Prefieren Brutas, Los"
1355,564584,"Caballeros Las Prefieren Brutas, Los"
1356,564585,"Caballeros Las Prefieren Brutas, Los"
1357,564586,"Caballeros Las Prefieren Brutas, Los"
1358,564587,"Caballeros Las Prefieren Brutas, Los"
1359,564588,"Caballeros Las Prefieren Brutas, Los"
1360,564589,"Caballeros Las Prefieren Brutas, Los"
1361,564590,"Caballeros Las Prefieren Brutas, Los"
1362,564600,"Caballeros Las Prefieren Brutas, Los"
1363,564601,"Caballeros Las Prefieren Brutas, Los"
1364,564620,"Caballeros Las Prefieren Brutas, Los"
1365,565480,"Flintstones, The"
1366,565481,Midnight Run
1367,565765,"Search for Santa Paws, The"
1368,565767,"Smurfs 2, The"
1369,565901,After Earth
1370,565944,"Incredibles, The"
1371,565946,Like Mike
1372,565960,"Wolverine, The"
1373,566080,Despicable Me 2
1374,566134,Edward Scissorhands (1990)
1375,566767,Damages
1376,566775,"Caballeros Las Prefieren Brutas, Los"
1377,566776,"Caballeros Las Prefieren Brutas, Los"
1378,566780,"Nanny, The"
1379,566820,"Nanny, The"
1380,567193,"Secret of My Success, The"
1381,567396,Terror by Night
1382,567397,"Woman in Green, The"
1383,567440,Casino
1384,567645,Grown Ups 2
1385,567760,Karaoke - Gloria Estefan - CÃ³mo me duele perderte
1386,568301,Big
1387,569037,"Lone Ranger, The"
1388,569281,Big Fish
1389,569301,28 Days
1390,569647,Before Midnight
1391,569840,Castle
1392,569841,Castle
1393,569842,"Castle: Hes Dead, Shes Dead"
1394,569846,Castle: The Final Nail
1395,569847,Castle
1396,569860,Castle
1397,569861,Castle
1398,569863,Castle: Last Call
1399,569864,Castle: Lucky Stiff
1400,569865,Castle: One Life to Lose
1401,569871,Castle
1402,569881,Castle
1403,569883,Castle
1404,569884,Castle
1405,569885,Castle
1406,569886,Castle
1407,569888,Castle
1408,569891,Castle
1409,569892,Castle
1410,569918,Castle
1411,569919,Castle: Countdown
1412,569928,Castle
1413,569930,Castle
1414,569931,Castle
1415,569933,Castle: Murder Most Fowl
1416,569934,Castle
1417,569935,Castle
1418,569936,Castle: Setup
1419,569937,Castle
1420,569938,Castle
1421,569944,Castle
1422,569945,Castle: Under the Gun
1423,569953,Castle: To Love and Die In L.A.
1424,569954,Castle
1425,569959,Castle: Almost Famous
1426,569960,Castle
1427,569961,Castle
1428,569962,Castle: Nikki Heat
1429,569965,Castle: Punked
1430,569966,Castle: The Dead Pool
1431,569967,Castle
1432,569990,Castle
1433,569991,Castle
1434,570005,Castle
1435,570012,Castle
1436,570013,Castle: 3XK
1437,570014,Castle
1438,570022,Castle: Close Encounters of the Murderous Kind
1439,570023,Castle
1440,570024,Castle
1441,570025,Castle
1442,570026,Castle: Slice Of Death
1443,570027,Castle
1444,570028,Castle
1445,570031,Castle
1446,570039,Castle
1447,570041,Castle: Anatomy of a Murder
1448,570043,Castle
1449,570044,Castle
1450,570045,Castle
1451,570058,Castle
1452,570059,Castle: Knockout
1453,570062,Castle
1454,570065,Castle
1455,570079,White House Down
1456,570093,Castle: Law and Murder
1457,570094,Castle
1458,570095,Castle
1459,570123,Castle: Poof! Youre Dead
1460,570140,Castle
1461,570150,Castle
1462,570181,Castle
1463,570227,Gothika
1464,570230,La Ciociara (Aka Two Women)
1465,570475,Karaoke - Aerosmith - What Could Have Been Love
1466,570481,Karaoke - Alejandro Sanz - No me compares
